player_id,player_name,age,country,device_type,tier,kd_ratio,total_matches,total_wins,avg_damage
P02677,Player_LPINO,22,India,Mobile,Ace,4.75,1849,342,366
P02678,Player_AITMQ,17,India,Mobile,Platinum,5.47,1647,333,734
P02679,Player_PGGHS,21,India,Mobile,Ace,1.06,1280,295,922
P02680,Player_XQXQS,30,India,Mobile,Platinum,5.03,1989,209,300
P02681,Player_WQGOF,17,India,Tablet,Platinum,1.06,1220,212,973
P02682,Player_TCRBD,18,India,Tablet,Crown,2.77,379,252,511
P02683,Player_JDTKW,28,India,Mobile,Diamond,5.1,349,455,215
P02684,Player_BZQZJ,22,India,Tablet,Conqueror,2.7,1131,235,477
P02685,Player_EPBQK,23,India,Tablet,Platinum,3.09,292,153,867
P02686,Player_MBAEA,16,India,Mobile,Gold,3.76,523,221,610
P02687,Player_AFVNH,28,India,Mobile,Platinum,4.2,1634,68,294
P02688,Player_LHRCZ,25,India,Tablet,Ace,4.58,1476,235,425
P02689,Player_NTLID,28,India,Tablet,Diamond,3.66,1999,426,749
P02690,Player_KXCJC,24,India,Mobile,Ace,5.85,1204,428,817
P02691,Player_MCEXE,21,India,Mobile,Platinum,2.49,1480,101,810
P02692,Player_KSZAF,30,India,Tablet,Platinum,5.81,1275,221,370
P02693,Player_BKHEG,18,India,Tablet,Crown,2.23,1497,258,205
P02694,Player_XRMMW,20,India,Mobile,Conqueror,5.24,1094,339,622
P02695,Player_ADGAP,30,India,Tablet,Conqueror,4.64,1742,36,744
P02696,Player_COJOI,29,India,Mobile,Silver,1.82,1676,169,754
P02697,Player_TIZKL,27,India,Tablet,Conqueror,3.49,1796,436,482
P02698,Player_DVSQQ,25,India,Mobile,Gold,5.16,108,405,448
P02699,Player_PZEYJ,25,India,Mobile,Crown,2.96,1341,329,682
P02700,Player_YSOHL,19,India,Mobile,Crown,3.91,1061,448,275
P02701,Player_KAMFF,26,India,Mobile,Diamond,2.77,613,41,793
P02702,Player_OODEA,17,India,Mobile,Bronze,2.92,783,498,572
P02703,Player_YOPBB,18,India,Tablet,Bronze,5.95,701,85,317
P02704,Player_ZKTAQ,28,India,Tablet,Gold,4.31,1571,228,537
P02705,Player_KOBHO,25,India,Mobile,Silver,4.07,1479,476,678
P02706,Player_AESSB,20,India,Mobile,Platinum,5.82,1350,206,246
P02707,Player_SCHOG,26,India,Mobile,Crown,2.23,1564,463,434
P02708,Player_BAXKM,23,India,Mobile,Gold,5.25,1562,55,764
P02709,Player_NSMKZ,28,India,Tablet,Bronze,1.56,1652,347,215
P02710,Player_KRRMR,18,India,Tablet,Ace,2.68,1187,299,458
P02711,Player_GUVBE,27,India,Mobile,Platinum,3.22,1905,395,369
P02712,Player_PORUP,23,India,Mobile,Diamond,3.16,1219,289,663
P02713,Player_SJOBH,24,India,Mobile,Platinum,5.6,915,377,625
P02714,Player_LYKCQ,26,India,Mobile,Diamond,5.63,1018,385,341
P02715,Player_NMKFS,16,India,Tablet,Ace,2.39,1680,15,682
P02716,Player_BKAEU,29,India,Mobile,Ace,3.44,1459,319,897
P02717,Player_EGIYH,18,India,Tablet,Gold,1.41,627,340,479
P02718,Player_ICQAR,20,India,Mobile,Bronze,2.37,1695,483,894
P02719,Player_ERYIK,20,India,Mobile,Crown,4.91,839,64,884
P02720,Player_CIFRS,18,India,Mobile,Conqueror,5.05,767,431,725
P02721,Player_BIXSS,20,India,Tablet,Conqueror,2.13,602,309,215
P02722,Player_KLTSH,24,India,Tablet,Silver,2.78,543,160,596
P02723,Player_VNXAJ,29,India,Tablet,Ace,4.06,839,166,549
P02724,Player_NVTBU,22,India,Mobile,Diamond,2.28,959,493,420
P02725,Player_GCWQY,25,India,Tablet,Ace,3.6,1510,491,552
P02726,Player_YMQJF,16,India,Mobile,Diamond,1.53,131,321,476
P02727,Player_TBLBZ,29,India,Mobile,Bronze,3.48,596,445,903
P02728,Player_CIPAO,26,India,Mobile,Diamond,4.09,1976,337,283
P02729,Player_EDLLH,25,India,Tablet,Crown,3.56,1180,443,986
P02730,Player_KUJOE,27,India,Tablet,Crown,2.23,1580,249,641
P02731,Player_LCVBT,23,India,Mobile,Platinum,5.18,1603,99,274
P02732,Player_JZUEG,20,India,Tablet,Silver,5.51,1962,130,688
P02733,Player_IGBTD,24,India,Tablet,Platinum,1.62,519,17,554
P02734,Player_UOJEO,27,India,Tablet,Diamond,4.24,902,321,490
P02735,Player_DQEMI,27,India,Tablet,Diamond,2.65,1981,249,514
P02736,Player_CQKWM,20,India,Tablet,Crown,1.26,610,160,825
P02737,Player_FMJPG,21,India,Mobile,Conqueror,3.0,1275,447,271
P02738,Player_XSQKL,16,India,Tablet,Bronze,5.62,519,303,511
P02739,Player_BBZUD,27,India,Tablet,Gold,1.07,946,257,469
P02740,Player_KJOCN,20,India,Tablet,Platinum,3.35,1461,74,258
P02741,Player_KTLHG,28,India,Tablet,Conqueror,5.73,1378,430,358
P02742,Player_XFFZA,30,India,Tablet,Gold,5.88,1217,109,934
P02743,Player_NLNAW,17,India,Mobile,Diamond,5.4,807,221,986
P02744,Player_IXIEY,25,India,Mobile,Silver,4.13,406,260,432
P02745,Player_HOFVO,28,India,Mobile,Crown,1.91,163,418,328
P02746,Player_DECGK,19,India,Tablet,Ace,4.08,587,487,235
P02747,Player_ZAHDO,22,India,Mobile,Diamond,5.47,580,153,650
P02748,Player_GOSGI,23,India,Mobile,Platinum,1.62,1126,287,415
P02749,Player_ZCGRS,17,India,Mobile,Gold,3.95,693,116,389
P02750,Player_HBCUF,19,India,Tablet,Gold,3.21,1940,46,225
P02751,Player_GKHCJ,17,India,Mobile,Silver,1.42,1663,123,589
P02752,Player_ANDUU,19,India,Mobile,Crown,5.45,1339,175,776
P02753,Player_NUUUX,24,India,Mobile,Diamond,3.97,1712,491,989
P02754,Player_GATKI,25,India,Mobile,Conqueror,2.89,1717,315,389
P02755,Player_BNUQJ,26,India,Tablet,Bronze,2.86,780,232,277
P02756,Player_FLWID,19,India,Mobile,Diamond,2.55,589,443,712
P02757,Player_NRDXX,22,India,Mobile,Conqueror,1.24,1484,334,922
P02758,Player_LIXNF,18,India,Tablet,Silver,5.37,638,456,878
P02759,Player_NFDLF,28,India,Tablet,Conqueror,1.13,101,322,767
P02760,Player_LLHIP,18,India,Tablet,Conqueror,3.75,1834,343,561
P02761,Player_UNEPT,30,India,Tablet,Crown,1.7,301,334,360
P02762,Player_OZCOV,26,India,Mobile,Gold,5.22,1020,270,471
P02763,Player_QHLZY,25,India,Mobile,Gold,4.42,1982,59,971
P02764,Player_FXTKO,20,India,Mobile,Crown,4.91,918,499,303
P02765,Player_EAVBE,30,India,Mobile,Ace,2.29,1097,301,866
P02766,Player_GAACR,25,India,Mobile,Bronze,1.28,1469,319,910
P02767,Player_RCIIB,27,India,Mobile,Ace,5.6,1359,203,663
P02768,Player_HLKWZ,20,India,Tablet,Platinum,2.72,1691,417,449
P02769,Player_KNJHR,24,India,Tablet,Conqueror,5.96,746,212,947
P02770,Player_VPSIA,28,India,Tablet,Crown,4.58,1139,56,947
P02771,Player_ZHJGE,25,India,Mobile,Crown,5.66,827,331,492
P02772,Player_TMSXM,18,India,Mobile,Gold,1.91,771,172,551
P02773,Player_SXUQU,24,India,Mobile,Platinum,2.65,369,74,947
P02774,Player_ZZTJA,18,India,Mobile,Conqueror,3.36,224,68,677
P02775,Player_KZCCL,30,India,Tablet,Conqueror,4.27,973,417,589
P02776,Player_RMXYP,24,India,Tablet,Gold,1.83,1865,197,731
P02777,Player_OCVXS,29,India,Mobile,Conqueror,4.91,237,265,760
P02778,Player_AWKXV,17,India,Mobile,Crown,5.2,1718,318,258
P02779,Player_YQTQV,28,India,Mobile,Bronze,2.71,183,419,222
P02780,Player_TYBHE,16,India,Tablet,Silver,5.8,846,49,917
P02781,Player_ODZAR,27,India,Tablet,Ace,2.19,1463,66,297
P02782,Player_THMSD,17,India,Tablet,Bronze,3.68,1931,470,427
P02783,Player_ARKYW,20,India,Mobile,Diamond,5.77,1905,332,673
P02784,Player_OMKVV,16,India,Mobile,Ace,1.24,672,265,946
P02785,Player_HXZIV,20,India,Mobile,Conqueror,3.93,1783,442,529
P02786,Player_IAFOE,27,India,Mobile,Silver,5.2,845,169,200
P02787,Player_QHIYU,29,India,Mobile,Silver,1.04,1481,48,947
P02788,Player_LHROM,16,India,Mobile,Ace,3.61,1274,11,702
P02789,Player_PVYXN,16,India,Tablet,Ace,3.52,1170,47,316
P02790,Player_NTSEI,26,India,Tablet,Bronze,1.31,750,372,560
P02791,Player_BLSDE,30,India,Mobile,Gold,2.98,1878,37,224
P02792,Player_YJGHI,28,India,Mobile,Silver,1.77,1602,194,419
P02793,Player_BGYLA,20,India,Mobile,Silver,3.58,1896,297,539
P02794,Player_YLQCK,17,India,Tablet,Conqueror,5.65,1054,354,328
P02795,Player_GKEGG,27,India,Mobile,Silver,1.85,435,167,801
P02796,Player_AXCXF,30,India,Tablet,Ace,3.06,622,194,649
P02797,Player_IROHQ,29,India,Tablet,Diamond,1.27,1511,95,975
P02798,Player_HLTBT,27,India,Tablet,Silver,2.31,475,123,828
P02799,Player_KDOLJ,27,India,Mobile,Platinum,5.52,115,175,616
P02800,Player_TEWPH,25,India,Mobile,Bronze,1.56,1476,374,598
P02801,Player_GYVDC,18,India,Mobile,Platinum,3.65,329,356,339
P02802,Player_FAPAP,21,India,Mobile,Conqueror,4.88,875,285,366
P02803,Player_TVWIG,28,India,Mobile,Crown,1.38,335,206,865
P02804,Player_GWCPD,19,India,Tablet,Diamond,2.65,871,188,649
P02805,Player_XXFMH,23,India,Tablet,Silver,5.12,826,351,991
P02806,Player_UHYRM,25,India,Tablet,Gold,1.28,1597,395,950
P02807,Player_RTECJ,28,India,Mobile,Platinum,5.56,1083,85,723
P02808,Player_PEZBZ,19,India,Mobile,Bronze,5.89,1145,330,698
P02809,Player_XKKPA,24,India,Tablet,Crown,5.48,506,64,653
P02810,Player_FHFYE,20,India,Tablet,Conqueror,2.35,1851,176,410
P02811,Player_MTGOT,22,India,Mobile,Silver,3.23,280,198,803
P02812,Player_EKHGK,24,India,Tablet,Platinum,4.16,728,129,739
P02813,Player_YPFWG,19,India,Mobile,Platinum,1.52,1042,149,891
P02814,Player_KLOQK,22,India,Tablet,Conqueror,5.63,102,473,242
P02815,Player_OXEIX,23,India,Mobile,Conqueror,5.71,1501,376,946
P02816,Player_QCGJD,30,India,Tablet,Silver,4.7,917,118,698
P02817,Player_ZTQCE,24,India,Tablet,Silver,4.48,855,311,248
P02818,Player_YTSIP,19,India,Mobile,Diamond,4.64,248,109,897
P02819,Player_XTBBW,27,India,Tablet,Ace,2.01,1364,276,428
P02820,Player_FAMVG,22,India,Tablet,Gold,5.06,1892,249,262
P02821,Player_QXZMZ,19,India,Tablet,Bronze,3.42,268,414,380
P02822,Player_XJNNR,28,India,Tablet,Diamond,2.84,1424,103,425
P02823,Player_EZVAF,30,India,Tablet,Gold,3.0,1201,347,726
P02824,Player_JETGG,30,India,Tablet,Conqueror,3.86,1688,88,354
P02825,Player_NKRPB,30,India,Mobile,Conqueror,2.46,1385,334,355
P02826,Player_ZHIYS,19,India,Mobile,Crown,4.8,404,305,432
P02827,Player_BTUBM,22,India,Mobile,Platinum,5.15,1919,174,465
P02828,Player_XZWEY,21,India,Mobile,Diamond,4.34,1489,190,253
P02829,Player_KCONS,18,India,Tablet,Gold,1.68,1695,366,595
P02830,Player_ITYAF,24,India,Tablet,Platinum,1.08,319,417,389
P02831,Player_XWEPB,21,India,Mobile,Platinum,5.37,105,166,594
P02832,Player_ZNXNK,19,India,Tablet,Silver,4.96,346,109,772
P02833,Player_KCZRZ,22,India,Tablet,Platinum,4.74,442,229,256
P02834,Player_YRFSJ,19,India,Tablet,Bronze,4.79,1484,276,292
P02835,Player_RJTCU,18,India,Mobile,Gold,3.18,165,354,376
P02836,Player_MVPCU,30,India,Tablet,Ace,4.73,600,118,377
P02837,Player_SNXPL,18,India,Tablet,Conqueror,4.22,1326,308,807
P02838,Player_WXIUS,21,India,Mobile,Gold,2.99,1865,396,537
P02839,Player_XTITN,21,India,Tablet,Diamond,1.33,1852,368,734
P02840,Player_WLQOH,21,India,Tablet,Crown,1.43,1823,423,732
P02841,Player_QZKGC,23,India,Tablet,Diamond,5.62,1576,291,871
P02842,Player_POQMM,29,India,Mobile,Bronze,4.14,1896,257,683
P02843,Player_FZWZM,18,India,Tablet,Crown,5.69,692,489,420
P02844,Player_JJRGV,22,India,Mobile,Silver,3.91,788,153,554
P02845,Player_NGAFR,19,India,Tablet,Silver,4.1,1136,223,881
P02846,Player_HNODU,24,India,Mobile,Ace,3.27,1928,16,666
P02847,Player_VYOVU,20,India,Tablet,Ace,5.05,1157,311,883
P02848,Player_ESWEQ,30,India,Tablet,Gold,1.81,526,298,360
P02849,Player_DYYUE,24,India,Mobile,Platinum,1.57,941,439,775
P02850,Player_VBBGJ,17,India,Tablet,Gold,1.5,1578,20,578
P02851,Player_JVLDD,25,India,Mobile,Ace,3.21,1359,342,551
P02852,Player_QHECA,28,India,Mobile,Conqueror,2.82,1147,441,424
P02853,Player_CTCEZ,22,India,Tablet,Ace,1.15,1281,330,570
P02854,Player_HDSGF,22,India,Tablet,Gold,4.94,1961,251,234
P02855,Player_FLKXZ,21,India,Tablet,Diamond,2.43,1708,173,854
P02856,Player_OCYUL,28,India,Mobile,Platinum,3.05,1100,275,671
P02857,Player_PQTBF,21,India,Mobile,Bronze,2.74,1181,16,209
P02858,Player_BOKRX,23,India,Tablet,Silver,4.75,1856,394,858
P02859,Player_AZDWN,16,India,Mobile,Conqueror,2.64,814,401,257
P02860,Player_CVYOK,25,India,Mobile,Platinum,3.89,1408,334,967
P02861,Player_XGAPQ,19,India,Tablet,Diamond,3.8,1820,377,927
P02862,Player_YBAFF,27,India,Tablet,Diamond,2.5,1463,427,359
P02863,Player_FEJKX,28,India,Mobile,Diamond,3.51,1350,248,691
P02864,Player_PRMDV,24,India,Mobile,Crown,2.45,304,186,324
P02865,Player_KCSCS,23,India,Tablet,Conqueror,4.55,202,27,239
P02866,Player_DMAZL,22,India,Mobile,Gold,1.57,207,59,787
P02867,Player_FGKUE,29,India,Tablet,Crown,4.39,256,215,760
P02868,Player_CUSHN,28,India,Tablet,Crown,4.6,492,121,705
P02869,Player_MHPIQ,20,India,Mobile,Silver,1.24,1305,78,957
P02870,Player_JJYTC,20,India,Mobile,Bronze,5.99,181,208,795
P02871,Player_ZTQPN,21,India,Tablet,Crown,3.03,1707,494,913
P02872,Player_EYORW,25,India,Tablet,Gold,5.22,728,313,476
P02873,Player_PZAJU,21,India,Mobile,Gold,3.23,513,11,948
P02874,Player_RKNXG,16,India,Mobile,Bronze,4.68,635,187,315
P02875,Player_NYIBT,29,India,Tablet,Platinum,2.65,194,105,961
P02876,Player_WIUJG,25,India,Tablet,Bronze,4.64,955,217,633
P02877,Player_VXXCN,30,India,Mobile,Ace,2.43,1481,219,490
P02878,Player_PLJSI,25,India,Tablet,Ace,4.6,1748,400,431
P02879,Player_YHZOK,26,India,Tablet,Silver,3.71,556,392,631
P02880,Player_QTDKX,29,India,Tablet,Diamond,4.54,651,25,456
P02881,Player_LULSR,18,India,Mobile,Diamond,4.5,1889,496,245
P02882,Player_HTPAU,28,India,Tablet,Ace,4.91,1632,219,216
P02883,Player_SUOOD,19,India,Tablet,Diamond,5.19,1276,93,933
P02884,Player_YYRDL,23,India,Tablet,Bronze,5.18,1352,379,838
P02885,Player_QQTRC,27,India,Mobile,Conqueror,4.27,1879,302,417
P02886,Player_LIAWW,25,India,Mobile,Platinum,2.22,1506,310,276
P02887,Player_QZJZI,28,India,Tablet,Platinum,2.8,1254,467,941
P02888,Player_YQBLP,29,India,Tablet,Silver,5.72,1899,443,765
P02889,Player_QYSAN,20,India,Tablet,Platinum,4.21,719,148,804
P02890,Player_OSIBQ,23,India,Mobile,Crown,4.43,223,318,249
P02891,Player_NPUTR,25,India,Mobile,Platinum,3.78,943,372,493
P02892,Player_AEJGT,27,India,Tablet,Conqueror,1.33,229,13,487
P02893,Player_SZAUI,28,India,Mobile,Silver,2.92,1665,485,480
P02894,Player_PDFYV,17,India,Mobile,Diamond,2.81,1328,377,602
P02895,Player_BBRIE,28,India,Tablet,Gold,2.07,1095,270,661
P02896,Player_ABWWI,18,India,Mobile,Bronze,3.86,1319,85,639
P02897,Player_GLBKB,23,India,Tablet,Silver,1.7,1272,10,639
P02898,Player_ZSMNJ,21,India,Mobile,Gold,2.8,1507,57,947
P02899,Player_JZTUT,28,India,Mobile,Bronze,5.12,881,463,817
P02900,Player_HTZDS,21,India,Tablet,Ace,3.65,1317,297,236
P02901,Player_YMHCB,30,India,Tablet,Platinum,4.27,750,427,642
P02902,Player_LJIXO,25,India,Mobile,Conqueror,1.0,1305,121,829
P02903,Player_MJPYG,24,India,Tablet,Crown,1.09,875,263,227
P02904,Player_KREWM,27,India,Mobile,Gold,2.81,1079,155,214
P02905,Player_RTLKG,25,India,Mobile,Ace,5.76,1182,126,952
P02906,Player_ILQVV,23,India,Tablet,Gold,1.2,974,455,823
P02907,Player_JBCRR,30,India,Mobile,Gold,3.63,1166,81,247
P02908,Player_TFUDI,25,India,Tablet,Platinum,2.7,227,70,579
P02909,Player_VDSLQ,29,India,Mobile,Ace,5.65,1552,156,289
P02910,Player_JSBQR,29,India,Mobile,Silver,4.83,1691,323,873
P02911,Player_EAKRS,22,India,Tablet,Conqueror,1.64,1327,274,864
P02912,Player_XBNGL,25,India,Tablet,Platinum,2.11,1293,275,593
P02913,Player_HYKMY,21,India,Mobile,Ace,2.92,1227,291,503
P02914,Player_IJSKY,27,India,Tablet,Crown,3.84,1461,159,351
P02915,Player_YAWDP,20,India,Tablet,Conqueror,1.86,744,62,911
P02916,Player_TNPMJ,29,India,Tablet,Conqueror,1.31,1888,196,634
P02917,Player_HYFOD,19,India,Tablet,Diamond,3.51,699,88,242
P02918,Player_GULCH,30,India,Mobile,Conqueror,1.89,623,408,261
P02919,Player_EMRYA,27,India,Tablet,Gold,2.44,785,50,758
P02920,Player_KCEXH,29,India,Tablet,Crown,2.29,1712,277,432
P02921,Player_SAAZB,23,India,Mobile,Silver,1.19,101,467,928
P02922,Player_RCNFV,18,India,Mobile,Crown,5.49,1988,58,916
P02923,Player_FCFKO,29,India,Mobile,Bronze,5.68,147,455,501
P02924,Player_VEMBN,25,India,Mobile,Gold,2.96,951,389,943
P02925,Player_YYOLW,21,India,Mobile,Bronze,4.84,1733,197,415
P02926,Player_GGYFQ,27,India,Mobile,Silver,4.19,1751,308,464
P02927,Player_TBNAA,21,India,Mobile,Conqueror,4.98,399,87,953
P02928,Player_FXKPN,26,India,Tablet,Diamond,3.96,1646,67,264
P02929,Player_MIQUO,27,India,Mobile,Gold,4.98,432,224,792
P02930,Player_GELYB,26,India,Mobile,Diamond,1.96,1967,266,238
P02931,Player_KOJWL,18,India,Mobile,Crown,5.98,1303,442,404
P02932,Player_PCGJC,26,India,Tablet,Platinum,4.29,104,449,312
P02933,Player_LNOLX,17,India,Mobile,Ace,4.43,262,29,351
P02934,Player_YWMKU,18,India,Tablet,Conqueror,4.21,1171,177,553
P02935,Player_BHLDN,29,India,Tablet,Ace,2.48,1349,22,574
P02936,Player_GGOZL,28,India,Mobile,Conqueror,2.69,933,230,631
P02937,Player_CFEBW,21,India,Mobile,Platinum,3.0,1960,403,769
P02938,Player_UKIDJ,18,India,Mobile,Conqueror,2.31,935,224,479
P02939,Player_AUMST,16,India,Mobile,Silver,5.72,1178,157,732
P02940,Player_OFTNY,17,India,Tablet,Silver,2.35,300,420,633
P02941,Player_KDXFZ,25,India,Tablet,Diamond,5.38,1910,176,296
P02942,Player_KUITN,24,India,Mobile,Conqueror,2.93,253,308,280
P02943,Player_HXNWN,16,India,Mobile,Conqueror,3.97,251,272,246
P02944,Player_IKRFI,21,India,Mobile,Ace,1.89,767,490,846
P02945,Player_WKNWG,17,India,Mobile,Ace,5.76,1736,219,663
P02946,Player_BINMY,23,India,Mobile,Diamond,1.42,1960,63,936
P02947,Player_LESFK,22,India,Mobile,Crown,3.52,1992,423,928
P02948,Player_EIOCO,16,India,Tablet,Crown,5.69,1277,122,747
P02949,Player_XPEMS,25,India,Mobile,Gold,4.28,879,54,977
P02950,Player_YJFGC,30,India,Mobile,Bronze,3.14,484,375,830
P02951,Player_EXATQ,30,India,Tablet,Conqueror,5.57,566,459,655
P02952,Player_WGSRW,16,India,Mobile,Gold,3.62,1569,300,433
P02953,Player_MTHGM,19,India,Mobile,Conqueror,4.78,1180,46,743
P02954,Player_JRNKB,30,India,Tablet,Gold,1.87,1231,344,778
P02955,Player_DVNEV,30,India,Tablet,Conqueror,1.54,718,347,698
P02956,Player_PQEXU,18,India,Mobile,Conqueror,3.63,1155,315,627
P02957,Player_SWVIE,27,India,Mobile,Conqueror,5.31,190,134,862
P02958,Player_WBFLW,29,India,Mobile,Platinum,2.65,1814,115,618
P02959,Player_DENKU,20,India,Tablet,Crown,1.57,1905,413,811
P02960,Player_GVPNN,25,India,Tablet,Silver,2.47,1855,121,852
P02961,Player_GXIRM,28,India,Tablet,Bronze,4.03,876,318,971
P02962,Player_JYEHJ,29,India,Mobile,Gold,2.65,1297,212,768
P02963,Player_OSEMC,17,India,Tablet,Conqueror,2.6,584,448,465
P02964,Player_ZOSWL,24,India,Mobile,Bronze,1.33,1302,343,629
P02965,Player_JDKRA,26,India,Mobile,Bronze,2.1,1017,254,461
P02966,Player_CEJXQ,20,India,Mobile,Diamond,4.51,1483,213,522
P02967,Player_VHFLE,19,India,Mobile,Bronze,5.73,1126,497,836
P02968,Player_DUNGB,17,India,Tablet,Ace,1.87,361,183,506
P02969,Player_COIFI,17,India,Mobile,Ace,5.48,1540,329,461
P02970,Player_RLGHT,18,India,Tablet,Conqueror,3.56,1901,127,237
P02971,Player_DDFGN,16,India,Tablet,Crown,3.69,509,235,762
P02972,Player_BCJFF,29,India,Mobile,Bronze,2.83,1820,311,653
P02973,Player_SLYJM,27,India,Tablet,Crown,4.4,137,121,359
P02974,Player_SYNUC,28,India,Tablet,Platinum,5.83,1738,247,853
P02975,Player_JMKSW,20,India,Tablet,Platinum,2.27,1183,308,360
P02976,Player_OMOLB,18,India,Tablet,Bronze,2.81,437,252,533
P02977,Player_UZLKN,16,India,Tablet,Gold,4.54,1346,299,755
P02978,Player_IRAZQ,18,India,Mobile,Crown,1.03,1703,81,694
P02979,Player_LDFQP,19,India,Mobile,Crown,4.16,173,387,468
P02980,Player_AHYVO,22,India,Tablet,Bronze,2.26,1116,73,347
P02981,Player_OHGBD,25,India,Tablet,Bronze,3.9,1722,49,965
P02982,Player_LRCTQ,21,India,Mobile,Diamond,2.21,1007,299,215
P02983,Player_SVVMZ,29,India,Mobile,Platinum,3.85,122,52,915
P02984,Player_XHEQD,18,India,Mobile,Diamond,1.38,1621,175,293
P02985,Player_CCCKS,24,India,Mobile,Conqueror,2.62,1776,121,402
P02986,Player_IQHZD,17,India,Tablet,Platinum,5.18,1455,207,477
P02987,Player_LKVWI,25,India,Tablet,Silver,2.58,1756,405,852
P02988,Player_XEJFT,24,India,Tablet,Ace,2.03,855,120,373
P02989,Player_SGZQG,16,India,Mobile,Conqueror,3.9,1017,138,238
P02990,Player_JDQOM,20,India,Tablet,Silver,2.35,544,450,376
P02991,Player_DPHVV,22,India,Mobile,Bronze,1.33,1198,348,917
P02992,Player_HPSRI,29,India,Tablet,Conqueror,2.57,162,182,678
P02993,Player_MYZNX,17,India,Mobile,Diamond,5.08,1901,312,589
P02994,Player_SNZXK,19,India,Mobile,Ace,5.29,1440,433,256
P02995,Player_BBPKY,16,India,Tablet,Gold,5.99,1223,367,692
P02996,Player_OSKSU,27,India,Tablet,Gold,3.37,967,409,543
P02997,Player_QEZKX,27,India,Mobile,Crown,2.43,1112,341,206
P02998,Player_QAJST,19,India,Tablet,Crown,1.2,1035,180,583
P02999,Player_PDAVV,24,India,Tablet,Ace,1.49,528,254,376
P03000,Player_XWQED,26,India,Mobile,Gold,5.25,1640,281,829
P03001,Player_MVXUM,26,India,Mobile,Silver,1.34,1453,84,798
P03002,Player_OLPFU,17,India,Tablet,Ace,3.36,1252,438,889
P03003,Player_FZNHS,20,India,Tablet,Gold,2.83,624,212,682
P03004,Player_XRNHU,22,India,Tablet,Gold,4.75,1585,328,728
P03005,Player_UVARM,18,India,Mobile,Conqueror,4.11,1776,467,346
P03006,Player_BAZTO,22,India,Tablet,Silver,5.34,698,350,566
P03007,Player_OWRWZ,26,India,Mobile,Bronze,2.46,525,309,834
P03008,Player_LFMPJ,17,India,Mobile,Ace,5.3,900,64,860
P03009,Player_XZDZU,22,India,Mobile,Gold,3.03,803,325,804
P03010,Player_WVNIV,16,India,Tablet,Gold,5.02,1072,91,827
P03011,Player_OGDZZ,22,India,Tablet,Crown,4.88,600,273,583
P03012,Player_RDIFH,28,India,Tablet,Platinum,4.07,1751,238,271
P03013,Player_EBTPI,16,India,Tablet,Bronze,3.74,1817,175,326
P03014,Player_KIOHR,29,India,Tablet,Gold,4.5,1687,44,566
P03015,Player_UGNKD,28,India,Tablet,Ace,5.02,1546,141,917
P03016,Player_SSMWY,19,India,Mobile,Platinum,3.37,1965,26,454
P03017,Player_SIGLE,30,India,Mobile,Platinum,4.64,1508,394,782
P03018,Player_VXBJX,18,India,Mobile,Diamond,2.15,395,385,706
P03019,Player_JMFLQ,26,India,Tablet,Diamond,4.36,1833,252,274
P03020,Player_WPWYF,18,India,Mobile,Crown,2.49,1287,43,594
P03021,Player_UQWVU,26,India,Mobile,Silver,1.18,327,16,622
P03022,Player_RNXQP,30,India,Mobile,Crown,1.41,1718,499,553
P03023,Player_PVCWO,21,India,Mobile,Gold,5.48,1266,186,213
P03024,Player_WANME,18,India,Mobile,Platinum,1.58,711,403,211
P03025,Player_YQTKK,29,India,Mobile,Bronze,1.43,163,237,317
P03026,Player_NIRQZ,26,India,Mobile,Silver,1.44,1319,42,655
P03027,Player_ZDKZK,23,India,Mobile,Platinum,5.03,991,444,206
P03028,Player_ZOYXP,19,India,Mobile,Gold,4.61,990,394,218
P03029,Player_WWSFN,29,India,Tablet,Conqueror,1.5,279,251,744
P03030,Player_SLXWX,22,India,Tablet,Gold,4.47,1710,323,802
P03031,Player_YUPGY,20,India,Tablet,Gold,2.87,338,259,345
P03032,Player_RKCTG,27,India,Tablet,Diamond,3.48,1357,379,248
P03033,Player_FKAGY,23,India,Tablet,Crown,2.71,720,263,585
P03034,Player_EQKCY,21,India,Tablet,Bronze,1.59,969,55,410
P03035,Player_QBTZV,28,India,Tablet,Platinum,1.77,995,375,603
P03036,Player_GXGRS,21,India,Mobile,Ace,5.84,1210,401,580
P03037,Player_OIGGI,30,India,Mobile,Platinum,1.03,377,381,647
P03038,Player_FLQNJ,21,India,Mobile,Ace,2.15,144,500,649
P03039,Player_MMYSL,29,India,Tablet,Conqueror,5.33,128,403,247
P03040,Player_ELKCV,25,India,Mobile,Ace,4.37,1858,102,814
P03041,Player_VKWWU,26,India,Mobile,Crown,5.65,534,212,507
P03042,Player_VJCWG,30,India,Tablet,Silver,5.98,1280,334,734
P03043,Player_XIBVS,29,India,Mobile,Silver,1.98,1312,364,686
P03044,Player_ZLXTE,18,India,Mobile,Silver,4.34,162,389,428
P03045,Player_DWIRJ,29,India,Mobile,Crown,2.67,1030,459,268
P03046,Player_DIVLP,23,India,Tablet,Diamond,2.53,1272,128,428
P03047,Player_XISZJ,18,India,Tablet,Bronze,1.32,1319,112,271
P03048,Player_UGMFX,27,India,Mobile,Diamond,2.61,1283,113,285
